city,lat,lng,country
Wheat Ridge,39.77,-105.10,United States
Craig,40.52,-107.56,United States
Colorado Springs,38.87,-104.76,United States
Berthoud,40.31,-105.04,United States
Trinidad,37.17,-104.49,United States
Durango,37.27,-107.87,United States
Westminster,39.88,-105.06,United States
Grand Junction,39.09,-108.57,United States
La Junta,37.98,-103.55,United States
Frederick,40.11,-104.97,United States
Lafayette,39.99,-105.10,United States
Broomfield,39.95,-105.05,United States
Gunnison,38.55,-106.92,United States
Federal Heights,39.87,-105.02,United States
Greenwood Village,39.62,-104.91,United States
Eaton,40.53,-104.71,United States
Arvada,39.83,-105.15,United States
Aurora,39.71,-104.73,United States
Basalt,39.37,-107.04,United States
Woodland Park,39.00,-105.06,United States
Dacono,40.06,-104.95,United States
Brush,40.26,-103.63,United States
Lamar,38.07,-102.62,United States
Littleton,39.59,-105.02,United States
Sterling,40.62,-103.19,United States
Pagosa Springs,37.27,-107.03,United States
Gypsum,39.63,-106.93,United States
Glenwood Springs,39.55,-107.33,United States
Glendale,39.70,-104.94,United States
Steamboat Springs,40.48,-106.82,United States
Canon City,38.44,-105.22,United States
Castle Rock,39.38,-104.85,United States
Salida,38.53,-106.00,United States
Pueblo,38.27,-104.61,United States
Sheridan,39.65,-105.02,United States
Breckenridge,39.50,-106.04,United States
Fort Lupton,40.08,-104.80,United States
Fruita,39.15,-108.73,United States
Longmont,40.17,-105.10,United States
Fort Collins,40.55,-105.07,United States
Commerce City,39.86,-104.84,United States
Carbondale,39.39,-107.21,United States
Boulder,40.03,-105.25,United States
Englewood,39.65,-104.99,United States
Cherry Hills Village,39.64,-104.95,United States
Milliken,40.31,-104.86,United States
Golden,39.74,-105.21,United States
Greeley,40.42,-104.77,United States
Florence,38.38,-105.11,United States
Johnstown,40.35,-104.95,United States
Northglenn,39.91,-104.98,United States
Monument,39.07,-104.85,United States
New Castle,39.58,-107.53,United States
Kodiak,57.79,-152.40,United States
Anchorage,61.15,-149.11,United States
Wasilla,61.58,-149.47,United States
Palmer,61.60,-149.11,United States
Soldotna,60.49,-151.07,United States
Kenai,60.56,-151.20,United States
Homer,59.65,-151.53,United States
Fairbanks,64.84,-147.65,United States
Ketchikan,55.36,-131.67,United States
Sitka,57.24,-135.32,United States
Juneau,58.46,-134.18,United States
Pinson,33.71,-86.67,United States
Hoover,33.38,-86.81,United States
Trussville,33.64,-86.58,United States
Bessemer,33.37,-86.97,United States
Spanish Fort,30.73,-87.86,United States
Center Point,33.64,-86.69,United States
Lanett,32.86,-85.21,United States
Phenix City,32.46,-85.03,United States
Sheffield,34.76,-87.70,United States
Hamilton,34.13,-87.98,United States
Gadsden,34.01,-86.02,United States
Calera,33.12,-86.75,United States
Clay,33.70,-86.61,United States
Talladega,33.43,-86.10,United States
Scottsboro,34.64,-86.05,United States
Russellville,34.51,-87.73,United States
Alabaster,33.22,-86.82,United States
Glencoe,33.94,-85.93,United States
Opelika,32.66,-85.38,United States
Pike Road,32.29,-86.09,United States
Tuscaloosa,33.23,-87.53,United States
Sylacauga,33.18,-86.26,United States
Montgomery,32.35,-86.27,United States
Fairhope,30.52,-87.88,United States
Rainbow City,33.93,-86.09,United States
Hartselle,34.44,-86.94,United States
Alexander City,32.92,-85.94,United States
Wetumpka,32.54,-86.21,United States
Mobile,30.68,-88.12,United States
Clanton,32.84,-86.62,United States
Muscle Shoals,34.74,-87.63,United States
Oxford,33.60,-85.87,United States
Selma,32.42,-87.03,United States
Tuscumbia,34.72,-87.70,United States
Satsuma,30.86,-88.06,United States
Northport,33.26,-87.60,United States
Daleville,31.29,-85.71,United States
Pelham,33.31,-86.76,United States
Prattville,32.46,-86.46,United States
Homewood,33.46,-86.81,United States
Montevallo,33.13,-86.85,United States
Gulf Shores,30.27,-87.71,United States
Lincoln,33.59,-86.14,United States
Enterprise,31.33,-85.85,United States
Jacksonville,33.81,-85.75,United States
Robertsdale,30.55,-87.71,United States
Vestavia Hills,33.45,-86.74,United States
Valley,32.81,-85.18,United States
Arab,34.33,-86.50,United States
Dothan,31.23,-85.41,United States
Decatur,34.57,-86.99,United States
Pleasant Grove,33.49,-86.98,United States
Bay Minette,30.89,-87.79,United States
Saraland,30.84,-88.10,United States
Leeds,33.54,-86.56,United States
Chickasaw,30.77,-88.08,United States
Tarrant,33.59,-86.77,United States
Anniston,33.67,-85.81,United States
Brent,32.94,-87.18,United States
Cullman,34.18,-86.84,United States
Auburn,32.61,-85.49,United States
Birmingham,33.53,-86.80,United States
Millbrook,32.50,-86.37,United States
Helena,33.29,-86.87,United States
Pell City,33.56,-86.27,United States
Midfield,33.46,-86.92,United States
Tuskegee,32.44,-85.71,United States
Fort Payne,34.46,-85.70,United States
Oneonta,33.94,-86.49,United States
Demopolis,32.50,-87.83,United States
Atmore,31.09,-87.48,United States
Guntersville,34.37,-86.26,United States
Moody,33.60,-86.50,United States
Attalla,34.00,-86.10,United States
Orange Beach,30.29,-87.59,United States
Athens,34.78,-86.95,United States
Foley,30.40,-87.66,United States
Huntsville,34.70,-86.64,United States
Smiths Station,32.53,-85.10,United States
Brewton,31.11,-87.07,United States
Prichard,30.77,-88.13,United States
Andalusia,31.31,-86.48,United States
Mountain Brook,33.49,-86.74,United States
Daphne,30.63,-87.89,United States
Troy,31.80,-85.97,United States
Jasper,33.85,-87.27,United States
Eufaula,31.91,-85.15,United States
Gardendale,33.67,-86.81,United States
Albertville,34.26,-86.21,United States
Madison,34.71,-86.76,United States
Greenville,31.84,-86.64,United States
Fairfield,33.47,-86.92,United States
Ozark,31.45,-85.65,United States
Hueytown,33.42,-87.02,United States
Southside,33.90,-86.02,United States
Irondale,33.54,-86.66,United States
Chelsea,33.33,-86.63,United States
Boaz,34.20,-86.15,United States
Rainsville,34.49,-85.84,United States
Florence,34.83,-87.67,United States
Fultondale,33.62,-86.80,United States
Springdale,36.19,-94.16,United States
Batesville,35.77,-91.62,United States
Clarksville,35.46,-93.48,United States
Pea Ridge,36.45,-94.12,United States
Centerton,36.36,-94.30,United States
Stuttgart,34.50,-91.55,United States
West Memphis,35.15,-90.20,United States
Osceola,35.69,-89.99,United States
Beebe,35.07,-91.90,United States
Arkadelphia,34.12,-93.07,United States
Bella Vista,36.47,-94.27,United States
Van Buren,35.45,-94.35,United States
Monticello,33.63,-91.79,United States
Jonesboro,35.82,-90.68,United States
Rogers,36.32,-94.15,United States
Heber Springs,35.50,-92.03,United States
North Little Rock,34.78,-92.24,United States
Blytheville,35.93,-89.91,United States
Hot Springs,34.49,-93.05,United States
Camden,33.57,-92.85,United States
Siloam Springs,36.18,-94.53,United States
Maumelle,34.85,-92.40,United States
Helena-West Helena,34.53,-90.62,United States
Searcy,35.24,-91.74,United States
El Dorado,33.22,-92.66,United States
Little Rock,34.73,-92.36,United States
Benton,34.58,-92.57,United States
Crossett,33.13,-91.96,United States
Marion,35.20,-90.21,United States
Newport,35.62,-91.23,United States
Lowell,36.26,-94.15,United States
Wynne,35.23,-90.79,United States
Sherwood,34.85,-92.20,United States
Forrest City,35.01,-90.79,United States
Farmington,36.04,-94.25,United States
Fayetteville,36.07,-94.17,United States
Conway,35.08,-92.47,United States
Harrison,36.24,-93.12,United States
Mena,34.58,-94.24,United States
Hope,33.67,-93.59,United States
Pine Bluff,34.21,-92.02,United States
Alma,35.49,-94.22,United States
De Queen,34.04,-94.34,United States
Mountain Home,36.33,-92.38,United States
Magnolia,33.28,-93.23,United States
Greenwood,35.21,-94.24,United States
White Hall,34.27,-92.10,United States
Malvern,34.37,-92.82,United States
Warren,33.61,-92.07,United States
Morrilton,35.16,-92.74,United States
Pocahontas,36.26,-90.97,United States
Bryant,34.61,-92.49,United States
Walnut Ridge,36.08,-90.95,United States
Fort Smith,35.35,-94.37,United States
Russellville,35.28,-93.14,United States
Trumann,35.68,-90.52,United States
Bentonville,36.36,-94.23,United States
Cabot,34.98,-92.03,United States
Jacksonville,34.88,-92.13,United States
Paragould,36.06,-90.51,United States
Texarkana,33.44,-94.00,United States
Barre,44.20,-72.51,United States
Winooski,44.50,-73.18,United States
Montpelier,44.27,-72.57,United States
Burlington,44.49,-73.23,United States
Saint Albans,44.81,-73.08,United States
South Burlington,44.46,-73.22,United States
Essex Junction,44.49,-73.11,United States
Rutland,43.61,-72.98,United States
Bellows Falls,43.13,-72.46,United States
East Alton,38.88,-90.11,United States
Homer Glen,41.60,-87.95,United States
Waterloo,38.34,-90.15,United States
Chicago Ridge,41.70,-87.78,United States
Libertyville,42.29,-87.97,United States
Elburn,41.88,-88.46,United States
Willow Springs,41.74,-87.88,United States
New Lenox,41.51,-87.97,United States
Burbank,41.74,-87.77,United States
Algonquin,42.16,-88.32,United States
Hanover Park,41.98,-88.14,United States
Lockport,41.59,-88.03,United States
Quincy,39.93,-91.38,United States
Harvey,41.61,-87.65,United States
South Holland,41.60,-87.60,United States
Maywood,41.88,-87.84,United States
Mokena,41.53,-87.88,United States
Long Grove,42.20,-88.01,United States
Elk Grove Village,42.01,-87.99,United States
Countryside,41.77,-87.88,United States
Cicero,41.84,-87.76,United States
Peoria Heights,40.75,-89.57,United States
Montgomery,41.72,-88.36,United States
Addison,41.93,-88.01,United States
Harrisburg,37.74,-88.55,United States
Oak Brook,41.84,-87.95,United States
Vandalia,38.98,-89.11,United States
Dwight,41.10,-88.42,United States
River Forest,41.90,-87.82,United States
Milan,41.44,-90.56,United States
Frankfort,41.49,-87.84,United States
Evanston,42.05,-87.69,United States
Chatham,39.67,-89.70,United States
Godfrey,38.96,-90.22,United States
Freeport,42.29,-89.64,United States
Clinton,40.15,-88.96,United States
Arlington Heights,42.10,-87.98,United States
Deerfield,42.17,-87.85,United States
Markham,41.60,-87.69,United States
Charleston,39.48,-88.18,United States
Channahon,41.42,-88.26,United States
Hillside,41.87,-87.90,United States
Spring Valley,41.34,-89.20,United States
Chicago,41.84,-87.69,United States
DeKalb,41.93,-88.75,United States
Marengo,42.23,-88.62,United States
Lincolnshire,42.20,-87.92,United States
Posen,41.63,-87.69,United States
Benton,38.01,-88.92,United States
Wood River,38.86,-90.08,United States
Anna,37.46,-89.24,United States
West Frankfort,37.90,-88.93,United States
Carpentersville,42.12,-88.29,United States
Mattoon,39.48,-88.36,United States
Washington,40.70,-89.43,United States
Taylorville,39.53,-89.28,United States
Beach Park,42.43,-87.86,United States
Hickory Hills,41.72,-87.83,United States
Elgin,42.04,-88.32,United States
Lynwood,41.52,-87.55,United States
Berwyn,41.84,-87.79,United States
Mendota,41.56,-89.10,United States
Lemont,41.67,-87.98,United States
Morris,41.37,-88.43,United States
Oak Forest,41.61,-87.75,United States
Hazel Crest,41.57,-87.69,United States
Naperville,41.75,-88.17,United States
Granite City,38.73,-90.13,United States
Jerseyville,39.12,-90.33,United States
Peoria,40.75,-89.62,United States
Sycamore,42.00,-88.68,United States
Crystal Lake,42.23,-88.34,United States
Maryville,38.73,-89.96,United States
Pontoon Beach,38.72,-90.06,United States
Belleville,38.52,-89.99,United States
Du Quoin,38.00,-89.23,United States
Pinckneyville,38.09,-89.37,United States
Hillsboro,39.17,-89.47,United States
Bensenville,41.96,-87.94,United States
Mount Vernon,38.31,-88.92,United States
River Grove,41.92,-87.84,United States
Park Ridge,42.01,-87.84,United States
Metropolis,37.16,-88.71,United States
Columbia,38.46,-90.22,United States
Willowbrook,41.76,-87.95,United States
Calumet Park,41.67,-87.66,United States
Centralia,38.52,-89.12,United States
Galesburg,40.95,-90.38,United States
Sauk Village,41.49,-87.57,United States
Mundelein,42.27,-88.01,United States
Silvis,41.50,-90.41,United States
Midlothian,41.63,-87.72,United States
Coal City,41.28,-88.28,United States
Harwood Heights,41.97,-87.81,United States
Morton Grove,42.04,-87.79,United States
Breese,38.61,-89.52,United States
Justice,41.75,-87.83,United States
Lansing,41.56,-87.55,United States
Lisle,41.79,-88.09,United States
Centreville,38.58,-90.10,United States
Westmont,41.79,-87.97,United States
Melrose Park,41.90,-87.86,United States
Plainfield,41.62,-88.23,United States
Broadview,41.86,-87.86,United States
Joliet,41.52,-88.15,United States
Carterville,37.76,-89.08,United States
Prospect Heights,42.10,-87.93,United States
Morton,40.61,-89.47,United States
Brookfield,41.82,-87.85,United States
Lakemoor,42.34,-88.20,United States
Minooka,41.45,-88.28,United States
Lindenhurst,42.42,-88.03,United States
Edwardsville,38.79,-89.99,United States
Glenview,42.08,-87.82,United States
Clarendon Hills,41.80,-87.96,United States
Peru,41.35,-89.14,United States
Vernon Hills,42.23,-87.96,United States
Streator,41.13,-88.83,United States
Bloomingdale,41.95,-88.09,United States
Normal,40.52,-88.99,United States
Collinsville,38.68,-90.01,United States
Monee,41.42,-87.75,United States
Rolling Meadows,42.07,-88.03,United States
Litchfield,39.20,-89.63,United States
Stickney,41.82,-87.77,United States
Dolton,41.63,-87.60,United States
Wood Dale,41.97,-87.98,United States
Danville,40.14,-87.61,United States
Gurnee,42.37,-87.94,United States
Rockton,42.45,-89.06,United States
Antioch,42.47,-88.07,United States
Summit,41.79,-87.81,United States
Lake Zurich,42.20,-88.09,United States
Glenwood,41.54,-87.61,United States
La Salle,41.36,-89.07,United States
Mount Zion,39.78,-88.88,United States
Northfield,42.10,-87.78,United States
Orland Park,41.61,-87.86,United States
Lawrenceville,38.73,-87.69,United States
Bellwood,41.88,-87.88,United States
Elmhurst,41.90,-87.94,United States
Forest Park,41.87,-87.82,United States
Island Lake,42.28,-88.20,United States
Riverside,41.83,-87.82,United States
Bourbonnais,41.18,-87.88,United States
Saint Joseph,40.11,-88.04,United States
Round Lake,42.34,-88.11,United States
Flossmoor,41.54,-87.69,United States
Alsip,41.67,-87.74,United States
Streamwood,42.02,-88.18,United States
Warrenville,41.82,-88.19,United States
Plano,41.68,-88.53,United States
Yorkville,41.66,-88.45,United States
Sterling,41.80,-89.70,United States
Lombard,41.87,-88.02,United States
Sandwich,41.65,-88.62,United States
